Loci	ips_0	ips_1	ips_2
Tsen2	0.000658582	0.912358	0.0869835
Tsc22d4	0.0348593	0.93747	0.027671
Tsc22d2	0.0415676	0.954825	0.00360714
Tsc2	0.000404764	0.892883	0.106713
Tsc1	0.802026	0.197897	7.72944e-05
Trub2	0.000636097	0.970266	0.0290983
Trub1	0.00794104	0.975573	0.0164855
Trspap1	2.03187e-05	0.93004	0.0699401
Trrap	0.00119426	0.596601	0.402205
Trps1$LOC100044341	0.00118206	0.998382	0.000436184
Trpm7	0.00107297	0.881174	0.117753
Trpm4	0.0306645	0.968121	0.00121451
Trpc7	0.00834085	0.991621	3.76583e-05
Trpc4ap	0.00742243	0.941874	0.0507032
Trpc2$LOC100044905	0.164504	0.835493	2.7784e-06
Trp53inp2	0.0266303	0.943325	0.0300442
Trp53i13	0.191437	0.805253	0.00330944
Trp53i11	0.0739261	0.923648	0.00242552
Trp53bp2	0.00173168	0.977922	0.0203465
Trp53bp1	0.000262481	0.65299	0.346748
Trove2	0.0308909	0.967648	0.00146154
Tro	0.000651822	0.959332	0.0400165
Trnt1	0.000219704	0.962448	0.0373322
Trmu	0.742266	0.257623	0.000111347
Trmt6$3300001M20Rik	5.51021e-06	0.797574	0.20242
Trmt5	0.000147026	0.994148	0.00570482
Trmt11	0.000732064	0.765486	0.233782
Trmt1	0.00345892	0.988215	0.00832656
Trit1	0.0148697	0.973202	0.0119284
Trip6	0.00116723	0.837845	0.160988
Trip4	0.0113398	0.987311	0.00134925
Trip13	0.000494141	0.964546	0.0349596
Triobp	0.00142824	0.475813	0.522759
Trio	0.438838	0.560671	0.000491066
Triml1	7.53146e-06	0.99216	0.0078326
Trim8	0.0251181	0.966534	0.00834752
Trim6	3.16722e-07	0.0984269	0.901573
Trim54	0.449507	0.550491	1.39149e-06
Trim44	0.000114436	0.718448	0.281438
Trim39	0.88708	0.112918	2.5981e-06
Trim37	0.00150243	0.957675	0.0408231
Trim36	0.269295	0.730151	0.00055467
Trim35	0.0303663	0.96831	0.00132368
Trim33	0.00202367	0.997553	0.000422925
Trim32	0.00295974	0.994628	0.00241209
Trim3	0.0528389	0.942898	0.00426295
Trim27	0.994216	0.00578392	4.91022e-07
Trim26	0.116828	0.882173	0.000998789
Trim25	0.0044347	0.993305	0.00226011
Trim24	0.000860071	0.899689	0.0994507
Trim23	0.216194	0.783604	0.000202023
Trim2	0.062882	0.918154	0.0189644
Trim11	0.0439077	0.956048	4.44369e-05
Trib3	0.00302302	0.988831	0.00814623
Triap1	0.000492213	0.935131	0.0643769
Trh	4.06494e-06	0.409051	0.590945
Trfr2	0.0897333	0.906402	0.00386468
Trf	0.143254	0.856323	0.000423072
Trex1	0.0238386	0.975982	0.000179245
Trem2	0.00399485	0.995431	0.000574552
Trdmt1	0.00678215	0.978388	0.0148296
Trappc6a	0.0340247	0.961583	0.00439251
Trappc5	0.0886863	0.90446	0.00685353
Trappc4	0.00135953	0.981922	0.0167182
Trappc3	0.00074019	0.894529	0.104731
Tram2	0.596211	0.403667	0.00012226
Tram1l1	0.13475	0.86397	0.00128041
Trak2	0.0160644	0.982527	0.00140878
Trak1	0.0733957	0.926486	0.000118185
Traip	0.0128628	0.986957	0.000179913
Trafd1	0.0178934	0.954028	0.0280786
Traf7	0.0498244	0.946392	0.00378319
Traf4	0.0246114	0.97002	0.00536865
Traf3ip2	0.374307	0.624703	0.000989421
Traf3ip1	0.0286143	0.966995	0.00439029
Traf3	0.0486532	0.933923	0.0174236
Traf2	0.0494808	0.950387	0.000132422
Tradd	0.16468	0.832941	0.00237903
Trabd	0.313697	0.684012	0.00229138
Tra2a	0.00024113	0.990865	0.00889409
Tpte2	3.76083e-09	0.019747	0.980253
Tpst2	0.0874122	0.907889	0.00469918
Tpst1	6.78501e-06	0.247828	0.752165
Tprkb	0.00158569	0.962708	0.035706
Tppp3	0.040141	0.949359	0.0104996
Tpp2	0.00171359	0.99149	0.00679653
Tpp1	5.39008e-06	0.322525	0.67747
Tpmt	0.270072	0.72937	0.000557491
Tpm2	4.43593e-05	0.0534575	0.946498
Tpm1	2.27484e-05	0.0139556	0.986022
Tpk1	0.516407	0.483176	0.000416859
Tpd52l1	3.11464e-05	0.641777	0.358191
Tpcn1	0.0228832	0.972602	0.00451464
Tox4	0.00807396	0.986543	0.00538272
Tor2a	0.000450998	0.683852	0.315697
Tor1b	0.0147031	0.985275	2.21883e-05
Tor1aip2	7.91362e-06	0.997472	0.00252049
Tor1aip1	0.177357	0.822297	0.000345517
Tor1a	0.00404237	0.960235	0.035723
Top3b	0.190332	0.809007	0.000660673
Top2b	0.00102043	0.859495	0.139484
Top1mt	0.0247292	0.971231	0.0040401
Tomm40l	0.00960885	0.982609	0.00778236
Tom1l2	0.549961	0.449895	0.000144181
Tom1l1	0.625608	0.374119	0.000273087
Tollip	0.00869725	0.982434	0.00886829
Toe1	0.00179673	0.992493	0.00571056
Tob2	0.343082	0.656648	0.000270208
Tob1	0.00154321	0.968736	0.029721
Tnrc6c	0.00471353	0.888549	0.106738
Tnrc6b	0.00131725	0.995558	0.00312518
Tnrc6a	5.51963e-05	0.582324	0.417621
Tnrc5	0.00876704	0.991177	5.61385e-05
Tnrc15$LOC100040600	0.000449719	0.998281	0.00126941
Tnpo3	2.2271e-06	0.943825	0.0561731
Tnpo2	0.0545292	0.942097	0.00337342
Tnnt1	0.0390689	0.959867	0.00106379
Tnks1bp1	0.203018	0.796171	0.000810492
Tnks	0.0763312	0.921178	0.00249082
Tnk2	0.015653	0.96727	0.0170774
Tnip2	0.693755	0.306233	1.20368e-05
Tnip1	0.000588525	0.879285	0.120126
Tnfsf9	0.0954851	0.903691	0.000823457
Tnfsf12-tnfsf13	0.0013579	0.998477	0.000165165
Tnfrsf4	0.0733431	0.926469	0.000188296
Tnfrsf23	0.00384412	0.982666	0.0134903
Tnfrsf22	0.0765511	0.92288	0.000568997
Tnfrsf21	0.0324212	0.966217	0.00136186
Tnfrsf1b	0.498239	0.501709	5.1349e-05
Tnfrsf1a	0.0587323	0.876265	0.0650029
Tnfrsf12a	0.000270033	0.620871	0.378859
Tnfaip8l1	0.0523285	0.946006	0.00166596
Tnfaip8	0.28048	0.717711	0.00180977
Tnfaip2	0.422906	0.576905	0.000189668
Tnfaip1	0.00396545	0.981687	0.0143471
Tnc	5.19983e-05	0.952574	0.0473735
Tmub2	0.000865823	0.97045	0.0286847
Tmtc4	0.000421804	0.971916	0.0276623
Tmtc3	0.171027	0.82563	0.00334276
Tmprss6	0.0658695	0.933782	0.000348712
Tmprss5	0.391954	0.607615	0.000431804
Tmod3	0.00207219	0.984393	0.0135351
Tmod1	0.654576	0.345412	1.26417e-05
Tmlhe	0.116141	0.883854	4.1439e-06
Tmepai	0.000114732	0.993639	0.0062458
Tmem9b	0.00396457	0.813777	0.182258
Tmem98	0.00295084	0.909177	0.0878722
Tmem97	0.0031204	0.987267	0.00961242
Tmem9	0.00148018	0.888246	0.110274
Tmem88	0.00107441	0.724113	0.274813
Tmem87b	0.638065	0.359562	0.00237306
Tmem87a	0.00731186	0.985478	0.00721041
Tmem86a	0.0563777	0.933246	0.0103765
Tmem81	0.00798566	0.991752	0.00026214
Tmem8	0.374934	0.624033	0.00103294
Tmem79	0.918397	0.0816029	2.45606e-08
Tmem77	0.286014	0.713985	7.12458e-07
Tmem70	3.46666e-05	0.914863	0.0851027
Tmem69	0.995999	0.00400075	1.07304e-07
Tmem68	0.0269935	0.97238	0.000626783
Tmem66	0.000120359	0.345658	0.654221
Tmem65	0.0664587	0.927722	0.00581896
Tmem63a	0.427731	0.571891	0.000377745
Tmem60	0.0211397	0.976299	0.00256166
Tmem59l	0.116794	0.882996	0.000209486
Tmem58	0.0256559	0.974273	7.1199e-05
Tmem57	0.0025324	0.992559	0.00490844
Tmem51	0.0079488	0.938263	0.0537884
Tmem50b	0.000574719	0.738719	0.260706
Tmem5	3.16205e-05	0.442488	0.557481
Tmem48	0.00462348	0.989578	0.00579838
Tmem47	1.89602e-05	0.820404	0.179577
Tmem45a	0.000723954	0.960965	0.0383115
Tmem43	0.297261	0.702731	7.2075e-06
Tmem42	0.178495	0.81649	0.00501502
Tmem41b	0.0010553	0.95955	0.0393952
Tmem41a	2.22529e-05	0.144998	0.85498
Tmem40	0.000118192	0.591654	0.408228
Tmem39b	0.000688218	0.742169	0.257143
Tmem38b	0.00291391	0.973865	0.0232209
Tmem37	0.00278824	0.995485	0.00172703
Tmem34	1.19971e-05	0.964407	0.0355807
Tmem33	0.000110705	0.90034	0.0995497
Tmem32	1.76729e-05	0.979862	0.0201201
Tmem30b	0.0439072	0.948068	0.00802469
Tmem30a	0.000454633	0.994085	0.00546018
Tmem24	0.266802	0.733193	4.11743e-06
Tmem2	0.000697222	0.699067	0.300236
Tmem19	0.497891	0.502076	3.29178e-05
Tmem189$LOC620966	0.00110847	0.998424	0.000467596
Tmem186	0.813117	0.186882	9.58175e-07
Tmem185b	0.000329774	0.825653	0.174018
Tmem184b	0.0108621	0.984714	0.00442372
Tmem183a	2.54528e-06	0.387626	0.612372
Tmem181$LOC100040525	0.00241168	0.997384	0.000204459
Tmem180	0.23632	0.761606	0.00207356
Tmem18	0.00655502	0.993079	0.000366017
Tmem177	0.144237	0.852549	0.00321447
Tmem176b	0.000453738	0.699107	0.300439
Tmem176a	0.012893	0.986999	0.000108068
Tmem171	0.511474	0.488075	0.000450997
Tmem170	0.0369101	0.960377	0.00271302
Tmem16k	0.0167272	0.983248	2.45052e-05
Tmem16j	0.0706729	0.92932	7.00734e-06
Tmem16f	0.000206267	0.99919	0.00060338
Tmem168	0.36165	0.638261	8.88775e-05
Tmem164	0.385035	0.608485	0.00647932
Tmem161b	0.00807252	0.985625	0.00630201
Tmem161a	0.551799	0.447877	0.000324651
Tmem159	0.549115	0.450798	8.62359e-05
Tmem158	0.110092	0.888821	0.00108713
Tmem157	1.12443e-05	0.978799	0.0211903
Tmem151	0.0316871	0.968297	1.55712e-05
Tmem150	0.000907402	0.998506	0.000586351
Tmem14a	0.258687	0.741196	0.000116456
Tmem149	0.0188227	0.972159	0.00901855
Tmem142c	0.0486801	0.951307	1.2698e-05
Tmem142a	0.00385439	0.996095	5.03474e-05
Tmem141	0.0797294	0.9173	0.0029705
Tmem138	0.825641	0.174354	5.1178e-06
Tmem136	0.149945	0.849809	0.000245856
Tmem135	0.017333	0.975699	0.00696763
Tmem134	0.0107448	0.92363	0.0656248
Tmem132a	0.00279622	0.980007	0.0171967
Tmem129	0.768448	0.23155	2.19928e-06
Tmem128	3.65731e-07	0.295448	0.704551
Tmem127	0.760964	0.238986	5.03123e-05
Tmem126b	0.164214	0.835693	9.26857e-05
Tmem123	0.056711	0.938254	0.00503518
Tmem120b	0.0310405	0.964113	0.0048466
Tmem120a	0.00747018	0.938203	0.054327
Tmem115	0.018459	0.975206	0.00633451
Tmem112b	0.00607143	0.993913	1.56208e-05
Tmem110	0.241693	0.757396	0.000910986
Tmem109	0.905633	0.0943663	1.1561e-06
Tmem106c	0.458175	0.54146	0.000364689
Tmem106b	0.0143844	0.974984	0.010632
Tmem106a	0.100757	0.898977	0.00026688
Tmem102	0.468616	0.531193	0.000190746
Tmem101	0.00599502	0.99245	0.00155457
Tmem1	7.98018e-05	0.990241	0.00967915
Tmed8	0.000516438	0.503204	0.496279
Tmed5$LOC100046567	0.000142176	0.995024	0.00483386
Tmed4	0.00110582	0.994433	0.00446079
Tmed3	3.4669e-06	0.452429	0.547567
Tmed1	0.000182446	0.898961	0.100857
Tmco7	0.00552492	0.988815	0.00566046
Tmco6	0.00412591	0.995199	0.000675102
Tmcc3	0.13395	0.864221	0.00182908
Tmc8	0.0680143	0.922087	0.00989865
Tmc6	0.118821	0.878727	0.00245219
Tmc4	0.625065	0.374875	6.00087e-05
Tmbim4	0.00164663	0.988887	0.00946588
Tmbim1	0.0117267	0.987703	0.000570483
Tm9sf4	0.000868187	0.932406	0.0667261
Tm9sf3	2.74536e-05	0.183174	0.816799
Tm9sf2	0.00123921	0.995431	0.00332949
Tm9sf1	0.168006	0.825019	0.00697484
Tm7sf2	0.00195083	0.956955	0.0410938
Tm4sf5	0.0706879	0.928014	0.00129778
Tm4sf1	1.44908e-05	0.931765	0.0682204
Tm2d3	0.000430859	0.762111	0.237458
Tm2d2	0.025174	0.970491	0.00433536
Tm2d1	0.0180514	0.97322	0.00872864
Tlx2	0.0239518	0.958681	0.0173669
Tlr9	0.0163776	0.980983	0.00263985
Tloc1	8.74581e-05	0.996531	0.0033818
Tln2	0.0289031	0.956558	0.0145387
Tln1	0.204826	0.780956	0.014218
Tlk2	3.0821e-05	0.424191	0.575778
Tlk1$LOC100046241	2.11846e-05	0.951519	0.0484593
Tle6	0.0618312	0.928024	0.0101445
Tle1	0.00545627	0.973592	0.0209514
Tlcd1	0.895876	0.104123	5.62096e-07
Tk2	0.737832	0.262042	0.000126391
Tjp3	0.770644	0.229352	4.66869e-06
Tjap1	0.0669325	0.928814	0.00425314
Tirap	0.0447817	0.943048	0.0121699
Tiparp	5.27735e-05	0.866035	0.133912
Tinf2	0.000285838	0.586919	0.412795
Tinagl	0.000339771	0.99855	0.00111063
Timp3	0.00115474	0.577959	0.420886
Timp2	5.0143e-07	0.0135539	0.986446
Timm9	0.0521496	0.947621	0.000229185
Timm22	4.84681e-06	0.467072	0.532923
Timeless	0.000241323	0.727728	0.272031
Tigd3	0.294967	0.705028	4.83972e-06
Tigd2	0.000627846	0.847247	0.152125
Tifp39	0.00291954	0.996383	0.000697306
Tiam1	0.209662	0.786795	0.00354313
Tial1	0.00136341	0.967291	0.0313451
Tia1	0.00473915	0.980827	0.0144337
Thyn1	0.000722219	0.962316	0.0369614
Thy1	0.000591821	0.883577	0.115831
Thumpd3	0.00116042	0.965927	0.0329126
Thop1	0.000123043	0.674563	0.325314
Thoc6	0.000100757	0.585745	0.414155
Thoc5	3.78973e-05	0.782789	0.217173
Thoc1	0.000289897	0.900291	0.0994195
Thnsl2	0.0477544	0.951899	0.000347
Thnsl1	0.12583	0.871146	0.00302446
Thg1l	0.000504851	0.993185	0.00631009
Thex1	0.000380733	0.998991	0.000628462
Them2	7.97313e-05	0.999663	0.00025686
Thbd	0.000779806	0.992908	0.00631222
Thap7	0.119692	0.871822	0.00848587
Thap4	0.0559314	0.943991	7.80438e-05
Thap3	0.348199	0.651726	7.54105e-05
Thap11	5.95945e-05	0.942882	0.0570585
Thap1	0.0528019	0.946253	0.000944882
Th1l	1.6521e-05	0.597585	0.402398
Tgs1	4.89399e-05	0.696359	0.303592
Tgm3	0.0184043	0.981216	0.000379466
Tgm2	0.048112	0.951764	0.000124264
Tgm1	0.00453253	0.987257	0.00820997
Tgif2	0.0288876	0.951824	0.0192883
Tgfbrap1	0.982424	0.0175339	4.17562e-05
Tgfbr3	0.288307	0.710523	0.00116982
Tgfbr2	0.221824	0.778153	2.36754e-05
Tgfbr1	0.0309944	0.948914	0.0200912
Tgfb1i1	0.010238	0.98557	0.00419247
Tgfb1	0.312621	0.687276	0.000102524
Tgds	0.00702381	0.983871	0.00910523
Tfpt	0.345127	0.654792	8.15378e-05
Tfip11	0.00274404	0.965459	0.031797
Tfb2m	0.00243865	0.950375	0.0471864
Tfb1m	0.0716893	0.927104	0.00120691
Tex9	0.00244633	0.997003	0.000550687
Tex264	0.00241543	0.972952	0.0246322
Tex261	0.000551784	0.880317	0.119131
Tex2	0.175724	0.822681	0.00159508
Tex15	0.000174696	0.808307	0.191518
Tex14	3.16511e-05	0.491779	0.50819
Tex12	0.0155648	0.98251	0.00192505
Tex11	0.00404537	0.986402	0.00955241
Tesk2	0.0645844	0.933266	0.00214952
Tesk1	0.444832	0.553937	0.00123085
Tes	6.99145e-05	0.985103	0.0148273
Terf2ip	0.985422	0.0145757	2.13954e-06
Terf2	0.128491	0.870364	0.00114534
Tep1	0.0183083	0.980226	0.00146604
Telo2	0.139876	0.855669	0.00445487
Tek	0.263077	0.736426	0.000496496
Tef	0.0466911	0.946537	0.00677177
Tead4	0.649835	0.349734	0.000430188
Tead3	0.0982138	0.901411	0.000374956
Tead2	0.000358382	0.486291	0.51335
Tead1	0.331967	0.666168	0.00186543
Tdrkh	0.012899	0.972171	0.0149303
Tdrd3$LOC100047849	0.0216976	0.97828	2.25451e-05
Tdp1	0.00512834	0.911629	0.083243
Tcta	0.999376	0.000623965	2.16474e-09
Tcstv1	0.0130193	0.986944	3.7177e-05
Tcp11l2	0.252818	0.73775	0.00943287
Tcof1	0.00221593	0.971274	0.02651
Tcn2	0.0191431	0.975443	0.00541426
Tcirg1	0.0619813	0.920518	0.017501
Tchp	0.360761	0.637506	0.00173329
Tcfeb	7.99789e-05	0.999688	0.000232339
Tcfe2a	4.50518e-05	0.992166	0.0077891
Tcfcp2	0.00396195	0.995927	0.000111418
Tcfap4	0.70007	0.299929	6.55062e-07
Tcfap2c	0.000132828	0.97638	0.0234873
Tcf7	0.012299	0.860268	0.127433
Tcf4	0.0523003	0.917749	0.0299503
Tcf25	6.18199e-05	0.713661	0.286277
Tcf20	2.29846e-05	0.216602	0.783375
Tcf19	0.682106	0.31787	2.42925e-05
Tcf12	0.000884923	0.788801	0.210314
Tceb3	0.0397045	0.960168	0.00012786
Tceal1	0.0348043	0.949414	0.0157813
Tcea3	7.39904e-05	0.660339	0.339587
Tcea2	0.652887	0.346524	0.000589353
Tbxa2r	0.0458615	0.95373	0.000408827
Tbx15	0.217017	0.778935	0.00404748
Tbpl1	0.000474249	0.885489	0.114036
Tbp	0.0498202	0.941156	0.00902399
Tbl3	0.00216304	0.764727	0.23311
Tbl2	0.142476	0.856832	0.000691989
Tbl1xr1	0.999	0.00100011	4.11975e-09
Tbl1x	9.95074e-05	0.933247	0.0666533
Tbkbp1	0.188666	0.808173	0.00316116
Tbk1	0.0485416	0.945448	0.00601078
Tbcel	0.00200141	0.987576	0.0104221
Tbce	0.000153967	0.80065	0.199197
Tbcd	8.52235e-05	0.177868	0.822047
Tbccd1	0.993878	0.00612141	3.2623e-07
Tbcc	0.300856	0.697326	0.00181838
Tbc1d9b	0.00523191	0.986881	0.00788698
Tbc1d8	0.442087	0.557691	0.000222073
Tbc1d7	0.000843057	0.996514	0.0026434
Tbc1d2b	0.0330724	0.966253	0.000675022
Tbc1d25	0.0024381	0.995454	0.00210745
Tbc1d24	0.894247	0.105748	4.48882e-06
Tbc1d23	0.00359278	0.994229	0.00217784
Tbc1d22a	0.52666	0.473338	1.84135e-06
Tbc1d20	0.133807	0.823012	0.0431809
Tbc1d19	5.65758e-05	0.977767	0.0221766
Tbc1d17	0.0452181	0.949766	0.00501623
Tbc1d16	0.180064	0.814073	0.00586261
Tbc1d13	0.00919195	0.94168	0.049128
Tbc1d12	0.0157177	0.972671	0.011611
Tbc1d10a	0.0515991	0.94734	0.001061
Taz	0.0248291	0.973327	0.00184352
Tax1bp1	1.59434e-05	0.995502	0.00448205
Tatdn2	0.43534	0.564311	0.000349048
Tatdn1	0.227839	0.772141	1.98049e-05
Tasp1	0.902581	0.0974123	6.66486e-06
Tas1r3	0.116333	0.883623	4.41869e-05
Tarsl2	0.00773728	0.898982	0.0932803
Tars2	0.000204126	0.914707	0.0850888
Tarbp2	0.000131721	0.449453	0.550415
Tapt1	0.0198495	0.977164	0.002986
Tapbp	0.00605932	0.90463	0.0893111
Taok3	0.506728	0.493131	0.000141142
Taok1	0.00076777	0.956532	0.0427004
Tank	0.0392009	0.952871	0.00792846
Tanc1	0.00116126	0.812023	0.186816
Taf9b	0.0876821	0.911002	0.00131618
Taf8	0.165921	0.833939	0.000139822
Taf7l	0.00318807	0.964	0.0328119
Taf6l	0.0247165	0.969021	0.0062622
Taf6	0.00447581	0.954842	0.0406818
Taf5l	0.000149763	0.992089	0.00776168
Taf5	1.22123e-06	0.848006	0.151992
Taf3	0.429596	0.568936	0.00146741
Taf2	4.1876e-05	0.789885	0.210074
Taf1b	0.000618392	0.964583	0.0347984
Taf1a	0.00454414	0.995349	0.000106386
Taf12	0.00119414	0.925344	0.0734617
Taf11	0.0969786	0.895151	0.00787078
Taf1	0.00010233	0.969591	0.0303063
Tada3l	0.00349946	0.99641	9.03938e-05
Tada2l	8.29888e-06	0.832892	0.1671
Tacc3	0.00337904	0.983693	0.0129282
Tacc1	0.022702	0.963513	0.0137855
T2	0.154803	0.845054	0.00014331
Syvn1	0.270932	0.72878	0.000288537
Sytl1	0.109412	0.890564	2.39995e-05
Syt9	0.00417395	0.732482	0.263344
Syt8	0.10694	0.892108	0.000952665
Syt5	0.166873	0.831936	0.00119129
Sys1	0.000291301	0.974992	0.0247168
Sypl	0.00139419	0.847444	0.151162
Synj2bp$1810020G14Rik	2.2032e-06	0.608026	0.391971
Syngr1	0.0846122	0.913189	0.00219883
Syn1	0.0532767	0.939824	0.00689949
Syk	0.234558	0.765184	0.000257794
Syf2	0.000702433	0.951725	0.0475727
Sycp3	2.06509e-05	0.389161	0.610818
Sybl1	1.44863e-05	0.924554	0.0754318
Syap1	5.60404e-05	0.922975	0.0769693
Swap70	0.00898872	0.95106	0.039951
Svil	0.00183426	0.804976	0.19319
Sv2a	0.16916	0.830012	0.000828687
Suz12	0.0115008	0.987451	0.00104871
Suv420h2	0.000227406	0.880204	0.119568
Suv420h1	0.215265	0.778398	0.00633682
Suv39h2	0.0414062	0.956839	0.00175494
Suv39h1	0.0122304	0.984628	0.00314114
Susd4	0.351967	0.640481	0.00755247
Susd2	0.132319	0.86701	0.000671065
Surf6	0.17414	0.824508	0.0013522
Surf4	0.000252254	0.960216	0.0395319
Surf2	0.996154	0.00384641	6.83077e-09
Surf1	0.000247819	0.97685	0.0229018
Supv3l1	0.000406932	0.957672	0.0419211
Supt7l	0.99302	0.00698018	3.00745e-09
Supt6h	0.920021	0.0799641	1.51246e-05
Supt3h	0.00661865	0.952694	0.0406875
Suox	0.38681	0.612691	0.000498992
Sumf2$LOC100047675	2.44826e-05	0.959206	0.0407691
Sumf1	0.011708	0.984679	0.00361262
Sult5a1	0.0333631	0.966266	0.000371135
Sult4a1	0.000121798	0.791692	0.208186
Sulf1	0.0264675	0.972233	0.00129932
Suhw4$A930005F02Rik	0.00413434	0.995749	0.000117148
Suhw3	2.34448e-06	0.748513	0.251485
Suhw2	0.00127318	0.998598	0.000128515
Sufu	0.745426	0.254458	0.000116541
Suds3	7.28147e-06	0.586098	0.413894
Suclg2	0.000233581	0.688035	0.311732
Stxbp2	0.000950525	0.646388	0.352661
Stxbp1	0.0699592	0.91786	0.0121804
Stx8	0.000693285	0.991352	0.00795454
Stx7	6.18472e-07	0.271013	0.728986
Stx6	0.00723269	0.978247	0.0145204
Stx5a	0.992475	0.00752405	5.47577e-07
Stx4a	0.00381526	0.915719	0.0804661
Stx3	0.0195909	0.963865	0.0165441
Stx2	0.0457751	0.95059	0.00363472
Stx18	0.101118	0.890437	0.00844528
Stx17	0.150305	0.844533	0.00516181
Stx16	0.00262488	0.928352	0.0690228
Stx12	0.00105878	0.829536	0.169405
Stt3a	0.015073	0.980896	0.00403095
Sts	0.00151826	0.998148	0.000333368
Strn	0.0300507	0.957299	0.0126503
Strbp$C230082I21Rik	0.000181797	0.996205	0.00361299
Stra8	0.0044084	0.937434	0.0581579
Stoml1	0.0605525	0.939304	0.000143361
Stom	0.0634996	0.909612	0.0268881
Stmn3	0.0302821	0.95879	0.0109276
Stk40	0.0703044	0.926991	0.00270494
Stk4	0.00290592	0.917606	0.079488
Stk38l	0.0629489	0.937041	9.98007e-06
Stk38	0.000316477	0.912311	0.0873727
Stk35	0.0669169	0.931456	0.00162765
Stk31	0.000181653	0.853352	0.146466
Stk3	0.00503966	0.969591	0.0253693
Stk25	0.00089009	0.949609	0.0495006
Stk24	0.000330171	0.733974	0.265696
Stk19	0.0990827	0.900792	0.000125587
Stk17b	0.00459541	0.989137	0.00626731
Stk16	0.254002	0.745562	0.000436012
Stk11	0.00171627	0.973189	0.025095
Stk10	8.33546e-05	0.451998	0.547919
Stim2	0.0270229	0.964522	0.00845558
Stil	0.0095904	0.989858	0.000551411
Steap3	0.531608	0.468099	0.000293363
Steap2	0.00835943	0.981454	0.0101868
Steap1	0.000869445	0.637608	0.361523
Stch	0.00145647	0.998405	0.000138936
Stc2	0.0131655	0.960828	0.0260067
Stau2	0.646195	0.353653	0.000151866
Stau1	0.0127716	0.966387	0.0208418
Stat6	9.42909e-05	0.362889	0.637017
Stat5b	0.710776	0.288284	0.000939286
Stat4	0.0241025	0.971384	0.00451351
Stat3	0.0046181	0.977795	0.0175865
Stat1	0.595071	0.403478	0.00145061
Stard8	0.015723	0.982392	0.00188483
Stard4	0.00229851	0.997412	0.000289146
Stard3	0.0462696	0.935083	0.0186477
Stard10	0.0319269	0.960977	0.0070962
Stambpl1	0.215576	0.780434	0.00398935
Stambp	0.0988465	0.897374	0.00377976
Stam2	0.194666	0.805182	0.000151763
Stam	0.160257	0.839024	0.000718799
Stag3	3.56377e-06	0.509137	0.490859
Stac2	0.481567	0.518302	0.000131636
St8sia1	0.578769	0.421149	8.16117e-05
St7l	0.997987	0.00201343	6.02752e-08
St6galnac6	0.0604862	0.928181	0.0113327
St6galnac4	0.302148	0.697555	0.00029785
St6gal1	0.399244	0.597639	0.00311721
St5	0.046928	0.951675	0.00139684
St3gal5	0.124371	0.862151	0.0134771
St3gal4	0.919984	0.080004	1.21141e-05
St3gal3	0.0929658	0.9011	0.00593451
St3gal2	0.369624	0.629076	0.00130037
St14	0.00245369	0.924703	0.0728434
Ssx2ip	0.115756	0.878654	0.00558942
Ssr4	0.790874	0.20912	6.36508e-06
Ssh2	0.00225776	0.973584	0.0241578
Ssh1	0.834814	0.165163	2.27213e-05
Ssfa2	0.00400977	0.93992	0.0560703
Ssbp4	0.000924193	0.961373	0.0377029
Ssbp3	0.0651529	0.933699	0.00114806
Ss18l1	0.847553	0.152437	1.00634e-05
Srxn1	0.406822	0.593114	6.44323e-05
Srrm1	0.000246904	0.905765	0.0939883
Srprb	0.00496788	0.994822	0.000210079
Srpk2	0.000288313	0.891223	0.108488
Srl	0.134904	0.86499	0.000105918
Sri	3.3475e-05	0.905144	0.0948226
Srgap2	0.198669	0.796511	0.0048197
Srfbp1$LOC100044534	1.46543e-06	0.51802	0.481979
Srf	0.0133392	0.957967	0.0286943
Srebf2	0.00340745	0.989587	0.00700559
Srebf1	0.00670616	0.940778	0.0525163
Srd5a1	0.938956	0.0610426	1.52588e-06
Src	0.362847	0.636992	0.000160788
Sqrdl	0.625368	0.374575	5.63319e-05
Sptlc2	0.00322586	0.983011	0.0137635
Sptlc1	7.54239e-05	0.929108	0.0708166
Spsb3	0.0107552	0.985387	0.00385752
Spsb2	0.235215	0.764216	0.000569392
Spsb1	0.262359	0.734217	0.00342415
Spryd4	0.00825745	0.961862	0.0298801
Spryd3	0.0291239	0.941421	0.0294555
Spry4	0.138302	0.861431	0.000266895
Spry2	0.0258112	0.965074	0.00911519
Sprr2k	0.0065767	0.993392	3.12627e-05
Spred2	0.00500122	0.993065	0.00193383
Spred1	0.00623606	0.985576	0.00818843
Spr	5.4567e-05	0.676996	0.322949
Sppl3	0.00349441	0.922315	0.0741906
Spop	2.66748e-05	0.429446	0.570528
Spock2	0.414652	0.584745	0.000602261
Spns3	0.463852	0.536021	0.000126951
Spns1	9.73381e-05	0.792731	0.207172
Spnb4	0.0496552	0.943114	0.00723072
Spnb3	0.0567219	0.927545	0.0157331
Spire2	0.0525288	0.946108	0.00136369
Spire1	0.0257783	0.969293	0.00492849
Spint1	0.000273158	0.368305	0.631421
Spink3	4.56387e-05	0.974193	0.0257616
Spin4	0.0602195	0.939612	0.00016859
Spin2	0.00554827	0.974167	0.0202849
Sphk2	0.994388	0.00561193	1.27969e-08
Spg7	0.193302	0.806491	0.00020684
